"","location_id","year_id","sex_id","smoking","sdi","smoking_logit","ls_id","smoking_se","smoking_logit_se"
"7588",33,2003,1,0.348234572436651,0.601399885984284,-0.626808412091798,"331",0.0905164447071276,1.26976384188176
"7589",33,2004,2,0.0129593898939482,0.61202066000729,-4.33289056984621,"332",0.0905164447071276,1.26976384188176
"7590",33,2004,1,0.346481130345829,0.61202066000729,-0.634543048134451,"331",0.0905164447071276,1.26976384188176
"7591",33,2005,2,0.0129066655725514,0.62392547553042,-4.33702070974996,"332",0.0905164447071276,1.26976384188176
"7592",33,2005,1,0.345193771245414,0.62392547553042,-0.640233442759698,"331",0.0905164447071276,1.26976384188176
"7593",33,2006,2,0.0128765121320826,0.633971338634679,-4.33939025915639,"332",0.0905164447071276,1.26976384188176
"7594",33,2006,1,0.344169596380174,0.633971338634679,-0.644767675836218,"331",0.0905164447071276,1.26976384188176
"7595",33,2007,2,0.012868591627563,0.642110354025924,-4.34001358478077,"332",0.0905164447071276,1.26976384188176
"7596",33,2007,1,0.34330995770929,0.642110354025924,-0.648578423931519,"331",0.0905164447071276,1.26976384188176
"7597",33,2008,2,0.0128745600828048,0.650799094818482,-4.33954384583244,"332",0.0905164447071276,1.26976384188176
"7598",33,2008,1,0.34258229168107,0.650799094818482,-0.651807701244072,"331",0.0905164447071276,1.26976384188176
"7599",33,2009,2,0.0128852563825467,0.661826935397929,-4.33870254594865,"332",0.0905164447071276,1.26976384188176
"7600",33,2009,1,0.341948635608073,0.661826935397929,-0.654622452161866,"331",0.0905164447071276,1.26976384188176
"7601",33,2010,2,0.01289238605606,0.671220411709148,-4.33814215593952,"332",0.0905164447071276,1.26976384188176
"7602",33,2010,1,0.34138642436117,0.671220411709148,-0.657121937646992,"331",0.0905164447071276,1.26976384188176
"7603",33,2011,2,0.0128937396903295,0.674316523111837,-4.33803579527635,"332",0.0905164447071276,1.26976384188176
"7604",33,2011,1,0.340793967459192,0.674316523111837,-0.659758036178126,"331",0.0905164447071276,1.26976384188176
"7605",33,2012,2,0.0129011380031097,0.676999153676497,-4.33745467377595,"332",0.0905164447071276,1.26976384188176
"7606",33,2012,1,0.34025442108129,0.676999153676497,-0.662160639141364,"331",0.0905164447071276,1.26976384188176
"7607",33,2013,2,0.0129107765189828,0.680101367607291,-4.33669808231859,"332",0.0905164447071276,1.26976384188176
"7608",33,2013,1,0.339713755688038,0.680101367607291,-0.6645700765189,"331",0.0905164447071276,1.26976384188176
"7609",33,2014,2,0.0129181116740035,0.683231811081883,-4.33612267047771,"332",0.0905164447071276,1.26976384188176
"7610",33,2014,1,0.339138448459513,0.683231811081883,-0.667135938330956,"331",0.0905164447071276,1.26976384188176
"7611",33,2015,2,0.0129186535321811,0.686964546446672,-4.33608017678968,"332",0.0905164447071276,1.26976384188176
"7612",33,2015,1,0.33846675108539,0.686964546446672,-0.670134381941008,"331",0.0905164447071276,1.26976384188176
"7613",33,2016,2,0.0129106141155659,0.691068432380108,-4.33671082582917,"332",0.0905164447071276,1.26976384188176
"7614",33,2016,1,0.337334113255343,0.691068432380108,-0.675197048404637,"331",0.0905164447071276,1.26976384188176
"7615",33,2017,2,0.0128868244797172,0.695818180039848,-4.33857926777595,"332",0.0905164447071276,1.26976384188176
"7616",33,2017,1,0.336065221262746,0.695818180039848,-0.680878667831622,"331",0.0905164447071276,1.26976384188176
"7617",33,2018,2,0.0128252804856359,0.700071323683968,-4.34342878350901,"332",0.0905164447071276,1.26976384188176
"7618",33,2018,1,0.334923631328624,0.700071323683968,-0.685999334515951,"331",0.0905164447071276,1.26976384188176
"7619",33,2019,2,0.0127326792984026,0.704006259023783,-4.35076898278001,"332",0.0905164447071276,1.26976384188176
"7620",33,2019,1,0.333776037172904,0.704006259023783,-0.691155673859196,"331",0.0905164447071276,1.26976384188176
"7621",34,1990,2,0.00669575242793692,0.586458087838895,-4.99956365005897,"342",0.0905164447071276,1.26976384188176
"7622",34,1990,1,0.287480254241294,0.586458087838895,-0.907653448125435,"341",0.0905164447071276,1.26976384188176
"7623",34,1991,2,0.00666556222692074,0.585643140683326,-5.00411309748294,"342",0.0905164447071276,1.26976384188176
"7624",34,1991,1,0.285972761405705,0.585643140683326,-0.915024544459589,"341",0.0905164447071276,1.26976384188176
"7625",34,1992,2,0.006639545264669,0.584614360708196,-5.00805011697684,"342",0.0905164447071276,1.26976384188176
"7626",34,1992,1,0.284580521103238,0.584614360708196,-0.921852814187269,"341",0.0905164447071276,1.26976384188176
"7627",34,1993,2,0.00661834134523642,0.584624574537757,-5.01127015282402,"342",0.0905164447071276,1.26976384188176
"7628",34,1993,1,0.283333257665673,0.584624574537757,-0.927987144282487,"341",0.0905164447071276,1.26976384188176
"7629",34,1994,2,0.00660261087845992,0.585766688005343,-5.01366561599139,"342",0.0905164447071276,1.26976384188176
"7630",34,1994,1,0.282265602036866,0.585766688005343,-0.933251102470671,"341",0.0905164447071276,1.26976384188176
